Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserFavourites	UserFollowers	UserTweets	UserFollowing
%23pingdemic	1420301411347222528	Wed Jul 28 08:33:39 +0000 2021	Our Hannah Beer provides some invaluable advice for employer currently dealing with the 'pingdemic'  @JMWInsideMan #pingdemic https://t.co/jzSgh8sx6e	4		Twitter Web App	The Inside Man	JMWInsideMan	en	2		81	67	105	123
%23pingdemic	1420301267780395008	Wed Jul 28 08:33:04 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Dawn 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺	aurum2001	en	438		81611	623	21791	848
%23pingdemic	1420300741684629504	Wed Jul 28 08:30:59 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Tony Elliott	tonybwlch	en	497		33464	580	47445	651
%23pingdemic	1420300550520909824	Wed Jul 28 08:30:13 +0000 2021	Today it's been announced that a record 618,903 people were pinged by the NHS Covid-19 app last week. We asked our senior employment solicitor Ella Bond for her advice on managing pay while employees are #self-isolating: https://t.co/Df6tCB3tyk #pingdemic #covid19	1		trackntracer	trackntrace	trackntracer	en	2		11	1161	292142	4
%23pingdemic	1420300528379121664	Wed Jul 28 08:30:08 +0000 2021	Today it's been announced that a record 618,903 people were pinged by the NHS Covid-19 app last week. We asked our senior employment solicitor Ella Bond for her advice on managing pay while employees are #self-isolating: https://t.co/Df6tCB3tyk #pingdemic #covid19	1		ContentCal Studio	Harper James Solicitors	HarperJamesUK	en	2		626	2596	4000	4630
%23pingdemic	1420300342571552768	Wed Jul 28 08:29:24 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	'Oor' Axel Foley 💙🏴󠁧󠁢󠁳󠁣󠁴󠁿	Roadwarrior29	en	438		480628	5985	706318	3086
%23pingdemic	1420299909027278848	Wed Jul 28 08:27:40 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	Colin Urquhart	colinurqu	en	438		65824	598	59794	771
%23pingdemic	1420299820019900416	Wed Jul 28 08:27:19 +0000 2021	Today in our series delving into the true impact of the #pingdemic on economic activity our focus is the East of England including Essex, Cambridge and Great Yarmouth. Read the full story here: https://t.co/MoiIiasi9e	4		Twitter Web App	Huq Industries	huq_industries	en	3		60	77	193	99
%23pingdemic	1420299796485652736	Wed Jul 28 08:27:14 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPad	🅳🅰🆅🅸🅳 🆄🆁🆀🆄🅷🅰🆁🆃	davidblackfin	en	438		61736	588	93388	431
%23pingdemic	1420299748146393088	Wed Jul 28 08:27:02 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for iPhone	Margaret Shewring	libmns_margaret	en	322		57737	281	11244	576
%23pingdemic	1420299653313175552	Wed Jul 28 08:26:39 +0000 2021	Unite calls for government to urgently rethink ‘#pingdemic’ exemption amid fears of long-term damage to UK #manufacturing  #ManufacturingMatters: https://t.co/k01v7ViM3F	10		Twitter Web App	Meech 🥀😷💚🌍🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈♿🏴󠁧󠁢󠁷󠁬󠁳󠁿	scot_tigger	en	8		317199	8350	213200	8005
%23pingdemic	1420299194238128128	Wed Jul 28 08:24:50 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	the mum🥀#GTTO🥀#GetStarmerout	rambo82ave	en	438		213399	3650	144233	4328
%23pingdemic	1420298845318221824	Wed Jul 28 08:23:27 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	Judith Walsh 🔶	WalshHeyjude	en	438		18318	2322	244496	3201
%23pingdemic	1420298777966092288	Wed Jul 28 08:23:11 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for Android	Sue	Sue34399906	en	322		14485	27	15883	52
%23pingdemic	1420298649569988608	Wed Jul 28 08:22:40 +0000 2021	@SunderlandLolly @RocknPlanes @teletweet52 This reply ☝️ from Feb, but tbh I have only seen increasing issues/complaints. #sainsburys had stock/food quality issues long before #pingdemic &amp; seem more affected than other supermarkets, particularly food going off b4 date, even dry goods mouldy - poor storage/supply/transit?	1		Twitter for Android	Selina Kindrat Pang 💙	spangoline	en	0		14098	431	27675	466
%23pingdemic	1420298238272446464	Wed Jul 28 08:21:02 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for iPad	Mark Cheesman 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇪🇺 🏴‍☠️	stilton54	en	322		1845	1102	191473	3615
%23pingdemic	1420296781670268928	Wed Jul 28 08:15:15 +0000 2021	Don't be fooled by the pingdemic - CounterBlast  The government’s mixed messaging on self-isolation puts all workers at risk and unions should be leading the fight for safe workplaces, argues Terina Hine https://t.co/GHjhsttlqv #pingdemic #covid #BorisJohnson #r4today	2		Twitter for iPhone	Terina Hine	TerinaHine1	en	3		6718	149	1282	389
%23pingdemic	1420296102809686016	Wed Jul 28 08:12:33 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	WILJAN 🕷	wiljan26	en	438		30300	110	19625	104
%23pingdemic	1420296086518964224	Wed Jul 28 08:12:29 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Something Unconnected	SomethingUncon1	en	438		33136	162	9919	69
%23pingdemic	1420296061328019456	Wed Jul 28 08:12:23 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	🌱Marie Therese Hayes	nippy_sweeti	en	438		3908	39	1085	396
%23pingdemic	1420295588134932736	Wed Jul 28 08:10:30 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Alison💙50sWomen💙💙💙	Alison34586950	en	438		7888	1265	39563	2638
%23pingdemic	1420295224350420992	Wed Jul 28 08:09:03 +0000 2021	Humphrey Cobbold says Pingdemic is a huge challenge for the sector as up to a quarter of staff are isolating @PureGym #PureGym #Pingdemic #UnitedPingdom #Fitness https://t.co/ZfAAJbOl0U https://t.co/ej1i6yijju	0		Twitter for Android	War On Epilepsy	waronepilepsy	en	1		18137	1041	40618	5013
%23pingdemic	1420295015092347136	Wed Jul 28 08:08:14 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	James Earl Brown #Rejoiner #FBPE #RejoinEU	James2Squ4	en	497		5843	346	3519	938
%23pingdemic	1420294902022279168	Wed Jul 28 08:07:47 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Frances Williams 💙 3.5% #FBPE #FBPA #FBPPR	FranJWilliams	en	438		11363	5607	51464	5844
%23pingdemic	1420294318179373056	Wed Jul 28 08:05:27 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPad	Jean 💙	jean_monaghan	en	438		101118	375	72333	198
%23pingdemic	1420294274013401088	Wed Jul 28 08:05:17 +0000 2021	@jane2465 @Telegraph So what happened to Freedom Day day @BorisJohnson just fizzled out did t it and turned into a massive #Pingdemic with more people than ever isolating. NHS struggling yet again due to #JohnsonVariant and @michaelgove calls US selfish. I want an apology	1		Twitter for Android	Sylvia Edge🌸	SylviaEdge3	en	1		45786	454	33350	354
%23pingdemic	1420294044538785792	Wed Jul 28 08:04:22 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Jon McDevitt	jonmcdevitt	en	497		38967	597	2411	990
%23pingdemic	1420293902238687232	Wed Jul 28 08:03:48 +0000 2021	#Pingdemic? No, it's #Brexit.  All the European lorry drivers have left to go back to, er, Europe. https://t.co/NqzSsUOdz7	2		Twitter for Android	Brian L Johnson	brianlj	en	0		9775	397	24706	578
%23pingdemic	1420293799151030272	Wed Jul 28 08:03:24 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter for Android	Dominic McHugh	dommac1972	en	84		29859	440	69022	1042
%23pingdemic	1420293752862744576	Wed Jul 28 08:03:13 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Tweetbot for Mac	Annie P 🌼	SmartCarNut	en	438		6368	180	30017	220
%23pingdemic	1420293607437840384	Wed Jul 28 08:02:38 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter Web App	John Martin MSc 🇱🇺🇪🇺🕯️ #ProEU	MatatuMan	en	322		38167	397	6835	660
%23pingdemic	1420293505293947136	Wed Jul 28 08:02:14 +0000 2021	Don't be fooled by the pingdemic - CounterBlast  The government’s mixed messaging on self-isolation puts all workers at risk and unions should be leading the fight for safe workplaces, argues Terina Hine https://t.co/GHjhsttlqv #pingdemic #covid #BorisJohnson #r4today	2		Twitter for iPhone	Counterfire	counterfireorg	en	3		1608	13544	53395	4455
%23pingdemic	1420293410511015936	Wed Jul 28 08:01:51 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	june woodward 💙	june65wigan	en	438		145312	704	54674	595
%23pingdemic	1420293124232994816	Wed Jul 28 08:00:43 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Baby, now FFV and a Vaxxhole, apparently! 💙	softsoulcomplex	en	438		5017	990	15663	4998
%23pingdemic	1420293020654743552	Wed Jul 28 08:00:18 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter for Android	Erdmute Wendlinger D	ErdmuteD	en	322		78205	6756	174847	4419
%23pingdemic	1420292998357729536	Wed Jul 28 08:00:13 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Alice Pugh 🏴󠁧󠁢󠁷󠁬󠁳󠁿	bmarks45btinter	en	497		124695	1494	107132	1985
%23pingdemic	1420292898235502592	Wed Jul 28 07:59:49 +0000 2021	Johnson. “We have to do something to stop the food shortages being blamed on #brexit.”   Minister. “Let’s invent something called the #pingdemic. The media will sell it for us.”	29		Twitter for Android	Keith Jarvis🔸 🇪🇺 #FBPE #WATON 3.5%	KeithJarvis18	en	6		313	779	56195	782
%23pingdemic	1420292658224898048	Wed Jul 28 07:58:52 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Baby, now FFV and a Vaxxhole, apparently! 💙	softsoulcomplex	en	497		5017	990	15663	4998
%23pingdemic	1420292582769369088	Wed Jul 28 07:58:34 +0000 2021	#Covid_19 cases are dropping  #pingdemic rages  Test are decreasing  Hospitalisations rise  Smell a rat?	10		Twitter for Android	Terry #FBPE. Husband. Dad. Labour 🇪🇺🇮🇪	Eyesheavenward	en	2		5760	1368	9694	1512
%23pingdemic	1420292558727663616	Wed Jul 28 07:58:28 +0000 2021	Johnson. “We have to do something to stop the food shortages being blamed on #brexit.”   Minister. “Let’s invent something called the #pingdemic. The media will sell it for us.”	29		Twitter Web App	Bernadette Kelly #WearAFaceCovering	Europeankelly	en	6		50854	15981	64748	14605
%23pingdemic	1420292469497995264	Wed Jul 28 07:58:07 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Lynn Rosa Richards 💙	RosaRic13499454	en	497		50955	900	53077	1108
%23pingdemic	1420292422962188288	Wed Jul 28 07:57:56 +0000 2021	The fashion industry has warned that the HGV driver shortage could worsen in the coming months, leading to stock deficiencies.  #Brexit #supplychain #logistics #Brexitfallout #pingdemic #Covidrestrictions https://t.co/4oDYH7WCch	1		Echobox	Drapers	Drapers	en	0		2269	64244	54497	1026
%23pingdemic	1420292322613420032	Wed Jul 28 07:57:32 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Angus oh the OG🏴󠁧󠁢󠁳󠁣󠁴󠁿	couppougy	en	497		33023	1215	44769	1345
%23pingdemic	1420292189331070720	Wed Jul 28 07:57:00 +0000 2021	Johnson. “We have to do something to stop the food shortages being blamed on #brexit.”   Minister. “Let’s invent something called the #pingdemic. The media will sell it for us.”	29		Twitter for Android	Tony McKenzie (he / him / us)	tonymckcopro	en	6		20230	1118	22240	1079
%23pingdemic	1420292155386511104	Wed Jul 28 07:56:52 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Deb	Debbiesplace65	en	497		82272	1880	208667	2311
%23pingdemic	1420291762057326592	Wed Jul 28 07:55:18 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Martin Edwards	mrmartinedwards	en	497		17155	164	7541	2120
%23pingdemic	1420291374512021504	Wed Jul 28 07:53:46 +0000 2021	Johnson. “We have to do something to stop the food shortages being blamed on #brexit.”   Minister. “Let’s invent something called the #pingdemic. The media will sell it for us.”	29		Twitter for iPhone	Tom Murtha	tomemurtha	en	6		562	10309	143942	7503
%23pingdemic	1420290991911755520	Wed Jul 28 07:52:14 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Tweetbot for Mac	Gareth Bouch	garethbouch	en	438		41385	2303	74263	2224
%23pingdemic	1420290831043473408	Wed Jul 28 07:51:36 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Ian Bourne	The_Bournian	en	438		71701	1208	10913	1386
%23pingdemic	1420290665469124608	Wed Jul 28 07:50:57 +0000 2021	@Sarahbu72 @BorisJohnson It's more #Brexit than Covid and the #pingdemic is a convenient excuse because lots of people have Covid. The pinging is just the app doing it's job because many act as if everything is OK now. It all stems for ineptitude at the top. #JohnsonMustGo and should go to jail.	1		Twitter for Android	Brian	CrockerElLegend	en	0		7206	712	4448	1864
%23pingdemic	1420290616001503232	Wed Jul 28 07:50:45 +0000 2021	Stop believing the utter horseshit that empty shelves are because of a #pingdemic .   It's because of thousands and thousands of EU drivers being driven from the country, delays in imports, and massively out of control delta infection.  STOP. BELIEVING. THE . NARRATIVE. #Brexit	0		Twitter for Android	JMO Trout	JMOWright	en	0		12026	462	15332	638
%23pingdemic	1420290362145492992	Wed Jul 28 07:49:44 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	Alice Pugh 🏴󠁧󠁢󠁷󠁬󠁳󠁿	bmarks45btinter	en	438		124695	1494	107132	1985
%23pingdemic	1420290256847376384	Wed Jul 28 07:49:19 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Baa Bar Jinks	jinks_bar	en	497		8189	117	4218	539
%23pingdemic	1420290220197613568	Wed Jul 28 07:49:10 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	David Lewis #FBPE	dlewiswriter	en	438		105908	2171	38927	3171
%23pingdemic	1420290001858961408	Wed Jul 28 07:48:18 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Patrick Slavin	PatrickSlavin5	en	438		335607	1350	145512	1542
%23pingdemic	1420289761550422016	Wed Jul 28 07:47:21 +0000 2021	Patrick Blower on #pingdemic #BorisJohnson #Isolation #Covid_19  –  political cartoon gallery in London https://t.co/dePcTdnXF6 https://t.co/4mr8pyAVN9	43		Twitter Web App	Ilonka Maria Baronessa de Buzay-Weitzenbreyer	divaandbeauty	en	16		11770	215	9069	205
%23pingdemic	1420289566909534208	Wed Jul 28 07:46:35 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter Web App	Sean Callaghan	keanespirit	en	438		180713	1739	99596	2079
%23pingdemic	1420289218748850176	Wed Jul 28 07:45:12 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPad	Simi 😷	Simi1908	en	438		22724	60	15666	211
%23pingdemic	1420288999197978624	Wed Jul 28 07:44:19 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Nick Zalinski	NickZalinski	en	497		3860	497	3782	583
%23pingdemic	1420288750408581120	Wed Jul 28 07:43:20 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPad	Simi 😷	Simi1908	en	497		22724	60	15666	211
%23pingdemic	1420288581214605056	Wed Jul 28 07:42:40 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Gem Miller	Gemmiller7	en	497		9936	138	711	229
%23pingdemic	1420288498620420096	Wed Jul 28 07:42:20 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Paul Hanson	Geog_Paul	en	497		56161	432	38043	2477
%23pingdemic	1420288073246646272	Wed Jul 28 07:40:38 +0000 2021	acgrayling: RT @JohannaSaunders: In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover … https://t.co/DuXnePMDRD	1162		IFTTT	londonyc	londonyc	en	0		43526	3153	320590	2222
%23pingdemic	1420288066946748416	Wed Jul 28 07:40:37 +0000 2021	acgrayling: RT @Sarahbu72: My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson… https://t.co/wuj2uyAnjb	1092		IFTTT	londonyc	londonyc	en	0		43526	3153	320590	2222
%23pingdemic	1420287805406814208	Wed Jul 28 07:39:35 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Fiona dalton	Fionadalton3	en	438		126560	268	82473	759
%23pingdemic	1420287641426272256	Wed Jul 28 07:38:56 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPad	Robin Cant	RobinPaulInman	en	438		126365	1908	277466	255
%23pingdemic	1420287363285241856	Wed Jul 28 07:37:49 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Carmina Burana	CarminaBurana4	en	438		123776	331	32482	234
%23pingdemic	1420287239536455936	Wed Jul 28 07:37:20 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	Rosemary houston	Rozieh72Houston	en	438		44017	1212	31327	2099
%23pingdemic	1420286950804688896	Wed Jul 28 07:36:11 +0000 2021	Food shortages have NOTHING to do with the #pingdemic  EU countries have the pandemic, they have apps, they have 'pings', and all the rest. But what they don't have is empty shelves! This is the DIRECT consequence of #ToryBrexit  Be told. Pic 1: UK Pic 2: EU Blame @borisjohnson https://t.co/XDSdkreIrj	622		Twitter Web App	Tweetiti 🇪🇺	Tweetiti	en	322		15241	146	8866	209
%23pingdemic	1420286748819603456	Wed Jul 28 07:35:23 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitterrific for iOS	Cambuslang Steve	cambuslangsteve	en	497		79911	537	176684	153
%23pingdemic	1420286491100655616	Wed Jul 28 07:34:21 +0000 2021	Our CEO in today’s @MailOnline on the subject of the #pingdemic - https://t.co/zHF7GfSwqx	1		Twitter for iPhone	Official BiKBBI ©	officialbikbbi	en	0		5055	3195	7282	2443
%23pingdemic	1420286371525275648	Wed Jul 28 07:33:53 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	alan seymour	sportmarketing1	en	438		102882	11414	132739	12557
%23pingdemic	1420286214658265088	Wed Jul 28 07:33:15 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Peter G	Petie42885201	en	497		148682	3987	41905	4197
